conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,casefolding,cleanedtext,stopwordremoved,stemmingtext,tokenize
1797027846835392523,Sun Jun 02 01:57:18 +0000 2024,15,@tanyakanrl Pacar pertama Tapi km udh di jebol Data di pake pinjol Ini mah emng km nya yg bucin tolol maaf nder gak ada solusi untuk org yg udh bucin selain km sendiri yg emng mau berhenti goblok,1797085049042751905,,tanyakanrl,in,"Jawa Tengah, Indonesia",0,0,1,https://x.com/Vwxyz58/status/1797085049042751905,2375257686,Vwxyz58,@tanyakanrl pacar pertama tapi km udh di jebol data di pake pinjol ini mah emng km nya yg bucin tolol maaf nder gak ada solusi untuk org yg udh bucin selain km sendiri yg emng mau berhenti goblok,pacar pertama tapi km udh di jebol data di pake pinjol ini mah emng km nya yg bucin tolol maaf nder gak ada solusi untuk org yg udh bucin selain km sendiri yg emng mau berhenti goblok,pacar km jebol data pake pinjol mah emng km bucin tolol maaf nder gak solusi org bucin km emng berhenti goblok,pacar km jebol data pake pinjol mah emng km bucin tolol maaf nder gak solusi org bucin km emng henti goblok,"['pacar', 'km', 'jebol', 'data', 'pake', 'pinjol', 'mah', 'emng', 'km', 'bucin', 'tolol', 'maaf', 'nder', 'gak', 'solusi', 'org', 'bucin', 'km', 'emng', 'henti', 'goblok']"
1797403665235689713,Sun Jun 02 23:03:22 +0000 2024,2,Ternyata ada yang lebih parah daripada Aku. Makanya jangan mau mengatasnamakan diri sendiri ke pinjol atau kartu kredit. Ntar malah runyam ,1797403665235689713,,,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/ufik_25/status/1797403665235689713,4849278060,ufik_25,ternyata ada yang lebih parah daripada aku. makanya jangan mau mengatasnamakan diri sendiri ke pinjol atau kartu kredit. ntar malah runyam ,ternyata ada yang lebih parah daripada aku  makanya jangan mau mengatasnamakan diri sendiri ke pinjol atau kartu kredit  ntar malah runyam,parah mengatasnamakan pinjol kartu kredit runyam,parah mengatasnamakan pinjol kartu kredit runyam,"['parah', 'mengatasnamakan', 'pinjol', 'kartu', 'kredit', 'runyam']"
1798155807357645224,Wed Jun 05 00:52:07 +0000 2024,10,OPM tak ingin Papua maju. OPM bahkan meneror masyarakat dn. Membunuh warga. Terakhir tukang ojek diserang hingga tewasss. Sikat OPM dari bumi Papua. #TumpasKSTPelanggarHAM Bayar 2jt Mbappe Luhut Pinjol Nahan Madrid https://t.co/b1PSxDUbdX,1798155807357645224,https://pbs.twimg.com/ext_tw_video_thumb/1798155725337968641/pu/img/8_JDdMvXKrF-QRbR.jpg,,in,,0,3,10,https://x.com/coema_coemi/status/1798155807357645224,1322908062059962369,coema_coemi,opm tak ingin papua maju. opm bahkan meneror masyarakat dn. membunuh warga. terakhir tukang ojek diserang hingga tewasss. sikat opm dari bumi papua. #tumpaskstpelanggarham bayar 2jt mbappe luhut pinjol nahan madrid https://t.co/b1psxdubdx,opm tak ingin papua maju  opm bahkan meneror masyarakat dn  membunuh warga  terakhir tukang ojek diserang hingga tewasss  sikat opm dari bumi papua   tumpaskstpelanggarham bayar jt mbappe luhut pinjol nahan madrid,opm papua maju opm meneror masyarakat dn membunuh warga tukang ojek diserang tewasss sikat opm bumi papua tumpaskstpelanggarham bayar jt mbappe luhut pinjol nahan madrid,opm papua maju opm teror masyarakat dn bunuh warga tukang ojek serang tewasss sikat opm bumi papua tumpaskstpelanggarham bayar jt mbappe luhut pinjol nahan madrid,"['opm', 'papua', 'maju', 'opm', 'teror', 'masyarakat', 'dn', 'bunuh', 'warga', 'tukang', 'ojek', 'serang', 'tewasss', 'sikat', 'opm', 'bumi', 'papua', 'tumpaskstpelanggarham', 'bayar', 'jt', 'mbappe', 'luhut', 'pinjol', 'nahan', 'madrid']"
1797881619287863711,Tue Jun 04 06:42:35 +0000 2024,648,BPK melaporkan dugaan fraud PT Indofarma Tbk (INAF) mencapai Rp 294 77 miliar salah satunya karena pinjaman online (pinjol) yang tidak dilapokan di laporan keuangan. #bisnisupdate #update #Bisnis https://t.co/gKma105oyb,1797881619287863711,,,in,,125,96,326,https://x.com/kumparan/status/1797881619287863711,759692754985242625,kumparan,bpk melaporkan dugaan fraud pt indofarma tbk (inaf) mencapai rp 294 77 miliar salah satunya karena pinjaman online (pinjol) yang tidak dilapokan di laporan keuangan. #bisnisupdate #update #bisnis https://t.co/gkma105oyb,bpk melaporkan dugaan fraud pt indofarma tbk  inaf  mencapai rp   miliar salah satunya karena pinjaman online  pinjol  yang tidak dilapokan di laporan keuangan   bisnisupdate  update  bisnis,bpk melaporkan dugaan fraud pt indofarma tbk inaf mencapai rp miliar salah satunya pinjaman online pinjol dilapokan laporan keuangan bisnisupdate update bisnis,bpk lapor duga fraud pt indofarma tbk inaf capai rp miliar salah satu pinjam online pinjol lapo lapor uang bisnisupdate update bisnis,"['bpk', 'lapor', 'duga', 'fraud', 'pt', 'indofarma', 'tbk', 'inaf', 'capai', 'rp', 'miliar', 'salah', 'satu', 'pinjam', 'online', 'pinjol', 'lapo', 'lapor', 'uang', 'bisnisupdate', 'update', 'bisnis']"
1710486227013783781,Sat Oct 07 02:44:30 +0000 2023,10217,Gerakan nikah muda indonesia tanpa pacaran atau sejenisnya sekarang udah gak laku lagi korbannya sekarang pada punya anak dan nongkrong di grup catatan hati seorang istri dan grup pinjol gagal bayar,1710486227013783781,,,in,,645,365,3399,https://x.com/komikbabi/status/1710486227013783781,1198204481680207873,komikbabi,gerakan nikah muda indonesia tanpa pacaran atau sejenisnya sekarang udah gak laku lagi korbannya sekarang pada punya anak dan nongkrong di grup catatan hati seorang istri dan grup pinjol gagal bayar,gerakan nikah muda indonesia tanpa pacaran atau sejenisnya sekarang udah gak laku lagi korbannya sekarang pada punya anak dan nongkrong di grup catatan hati seorang istri dan grup pinjol gagal bayar,gerakan nikah muda indonesia pacaran sejenisnya udah gak laku korbannya anak nongkrong grup catatan hati istri grup pinjol gagal bayar,gera nikah muda indonesia pacar jenis udah gak laku korban anak nongkrong grup catat hati istri grup pinjol gagal bayar,"['gera', 'nikah', 'muda', 'indonesia', 'pacar', 'jenis', 'udah', 'gak', 'laku', 'korban', 'anak', 'nongkrong', 'grup', 'catat', 'hati', 'istri', 'grup', 'pinjol', 'gagal', 'bayar']"
1797782813812699143,Tue Jun 04 00:09:58 +0000 2024,10,Tes dulu sebelum open lewat ga? #zonauang,1797782813812699143,,,in,start 08:00 - sleepð¤,0,0,0,https://x.com/bnrbgt/status/1797782813812699143,1616271314578460673,bnrbgt,tes dulu sebelum open lewat ga? #zonauang,tes dulu sebelum open lewat ga   zonauang,tes open ga zonauang,tes open ga zonauang,"['tes', 'open', 'ga', 'zonauang']"
1797416563932627423,Mon Jun 03 05:33:48 +0000 2024,47,@_anakpolos Titip jejak. Aku lg ngalamin kayak gini jg. Org ini blm byr sm sekali hutang pinjol sdh 1 thn. Dulu ngemis2 minta tlg ke aku. Namanya Cesar Titan Rakayuzha Yusuf tinggal di Kp. Loji Tapos Kab. Bogor. Ig-nya : @.crakayuzha Btw blio alumni nesaci smanic gunadarma https://t.co/5WZWa4YIS5,1797501918539038929,https://pbs.twimg.com/media/GPICdc-awAEPpOB.jpg,_anakpolos,in,,0,1,11,https://x.com/cielygnus/status/1797501918539038929,769998957309198336,cielygnus,@_anakpolos titip jejak. aku lg ngalamin kayak gini jg. org ini blm byr sm sekali hutang pinjol sdh 1 thn. dulu ngemis2 minta tlg ke aku. namanya cesar titan rakayuzha yusuf tinggal di kp. loji tapos kab. bogor. ig-nya : @.crakayuzha btw blio alumni nesaci smanic gunadarma https://t.co/5wzwa4yis5,titip jejak  aku lg ngalamin kayak gini jg  org ini blm byr sm sekali hutang pinjol sdh  thn  dulu ngemis minta tlg ke aku  namanya cesar titan rakayuzha yusuf tinggal di kp  loji tapos kab  bogor  ig nya     crakayuzha btw blio alumni nesaci smanic gunadarma,titip jejak lg ngalamin kayak gini jg org blm byr sm hutang pinjol sdh thn ngemis tlg namanya cesar titan rakayuzha yusuf tinggal kp loji tapos kab bogor ig crakayuzha blio alumni nesaci smanic gunadarma,titip jejak lg ngalamin kayak gin jg org blm byr sm hutang pinjol sdh thn ngemis tlg nama cesar titan rakayuzha yusuf tinggal kp loji tapos kab bogor ig crakayuzha blio alumni nesaci smanic gunadarma,"['titip', 'jejak', 'lg', 'ngalamin', 'kayak', 'gin', 'jg', 'org', 'blm', 'byr', 'sm', 'hutang', 'pinjol', 'sdh', 'thn', 'ngemis', 'tlg', 'nama', 'cesar', 'titan', 'rakayuzha', 'yusuf', 'tinggal', 'kp', 'loji', 'tapos', 'kab', 'bogor', 'ig', 'crakayuzha', 'blio', 'alumni', 'nesaci', 'smanic', 'gunadarma']"
1796825826627133668,Sat Jun 01 08:47:15 +0000 2024,7,Hal yg paling nyebelin adalah nomor diri dipakai untuk data darurat pinjol :) ,1796825826627133668,,,in,"Kota Surabaya, Jawa Timur",0,3,0,https://x.com/nayasandika/status/1796825826627133668,1590363896694464517,nayasandika,hal yg paling nyebelin adalah nomor diri dipakai untuk data darurat pinjol :) ,hal yg paling nyebelin adalah nomor diri dipakai untuk data darurat pinjol,nyebelin nomor dipakai data darurat pinjol,nyebelin nomor pakai data darurat pinjol,"['nyebelin', 'nomor', 'pakai', 'data', 'darurat', 'pinjol']"
1797268295596544085,Tue Jun 04 04:14:12 +0000 2024,15,@wonniexym Halu tingkat tinggi. Goblok nya bukan main.,1797844278514991109,,wonniexym,in,,0,1,0,https://x.com/Rampagexy/status/1797844278514991109,1686047759470878720,Rampagexy,@wonniexym halu tingkat tinggi. goblok nya bukan main.,halu tingkat tinggi  goblok nya bukan main,halu tingkat goblok main,halu tingkat goblok main,"['halu', 'tingkat', 'goblok', 'main']"
1794903082540962032,Mon May 27 01:26:57 +0000 2024,61,Ini Baru Kebijakan yg Super sekaliâ¼ï¸ Biaya Kuliah Tinggi Mahasiswa dan Calon Mahasiswa yg Gak Mampu bisa mendapat Fasilitas Pinjol Lha kowe kie Pejabat opo Rentenir John?? https://t.co/m2QYCkk5ao,1794903082540962032,https://pbs.twimg.com/ext_tw_video_thumb/1794902904622772224/pu/img/0KSNOXP8mQB1Oowa.jpg,,in,Di hatimuuuu ð¥°,1,10,33,https://x.com/AraituLaki/status/1794903082540962032,1118723550649544704,AraituLaki,ini baru kebijakan yg super sekaliâ¼ï¸ biaya kuliah tinggi mahasiswa dan calon mahasiswa yg gak mampu bisa mendapat fasilitas pinjol lha kowe kie pejabat opo rentenir john?? https://t.co/m2qyckk5ao,ini baru kebijakan yg super sekaliâ¼ï¸ biaya kuliah tinggi mahasiswa dan calon mahasiswa yg gak mampu bisa mendapat fasilitas pinjol lha kowe kie pejabat opo rentenir john,kebijakan super sekaliâ¼ï¸ biaya kuliah mahasiswa calon mahasiswa gak fasilitas pinjol lha kowe kie pejabat opo rentenir john,bijak super sekali biaya kuliah mahasiswa calon mahasiswa gak fasilitas pinjol lha kowe kie jabat opo rentenir john,"['bijak', 'super', 'sekali', 'biaya', 'kuliah', 'mahasiswa', 'calon', 'mahasiswa', 'gak', 'fasilitas', 'pinjol', 'lha', 'kowe', 'kie', 'jabat', 'opo', 'rentenir', 'john']"
1797969590838042768,Wed Jun 05 03:19:25 +0000 2024,2,@Bisniscom Defisit 600 triliun ? Trus bakal bayar utang caina + bunganya gimana donk apa mesti kayak pinjol gali lubang tutup lubang ?,1798192875874009598,,Bisniscom,in,Jakarta Capital Region,0,1,0,https://x.com/Jakasamudera123/status/1798192875874009598,1486485379767144451,Jakasamudera123,@bisniscom defisit 600 triliun ? trus bakal bayar utang caina + bunganya gimana donk apa mesti kayak pinjol gali lubang tutup lubang ?,defisit  triliun   trus bakal bayar utang caina + bunganya gimana donk apa mesti kayak pinjol gali lubang tutup lubang,defisit triliun trus bayar utang caina + bunganya gimana donk mesti kayak pinjol gali lubang tutup lubang,defisit triliun trus bayar utang caina bunga gimana donk mesti kayak pinjol gali lubang tutup lubang,"['defisit', 'triliun', 'trus', 'bayar', 'utang', 'caina', 'bunga', 'gimana', 'donk', 'mesti', 'kayak', 'pinjol', 'gali', 'lubang', 'tutup', 'lubang']"
1796787528223318112,Sat Jun 01 06:21:05 +0000 2024,5,@tanyarlfes Banyak kasus yang seperti ini dan penyesalaiannya masih belum jelas. Yang pasti uang ga akan balik lagi sebaiknya ganti penyedia layanan untuk menghindari resiko terulang kejadian seperti ini,1796789045961621920,,tanyarlfes,in,,0,0,2,https://x.com/Aria_Consultant/status/1796789045961621920,773221980002721792,Aria_Consultant,@tanyarlfes banyak kasus yang seperti ini dan penyesalaiannya masih belum jelas. yang pasti uang ga akan balik lagi sebaiknya ganti penyedia layanan untuk menghindari resiko terulang kejadian seperti ini,banyak kasus yang seperti ini dan penyesalaiannya masih belum jelas  yang pasti uang ga akan balik lagi sebaiknya ganti penyedia layanan untuk menghindari resiko terulang kejadian seperti ini,penyesalaiannya uang ga ganti penyedia layanan menghindari resiko terulang kejadian,salai uang ga ganti sedia layan hindar resiko ulang jadi,"['salai', 'uang', 'ga', 'ganti', 'sedia', 'layan', 'hindar', 'resiko', 'ulang', 'jadi']"
1764210682659324395,Sun Mar 03 08:46:18 +0000 2024,8399,Rajin: - Rumah tidak terbeli - Utang pinjol buat kebutuhan sehari-hari - Beras telur minyak goreng tidak terjangkau - Burned out karena merasa tidak dihargai kerja kerasnya underpaid dan overwork. Santai lambat dan malas: - Rumah tidak terbeli - Utang pinjol buat,1764210682659324395,,,in,"Michuhol-gu, Republic of Korea",292,347,2376,https://x.com/ardisatriawan/status/1764210682659324395,170542374,ardisatriawan,rajin: - rumah tidak terbeli - utang pinjol buat kebutuhan sehari-hari - beras telur minyak goreng tidak terjangkau - burned out karena merasa tidak dihargai kerja kerasnya underpaid dan overwork. santai lambat dan malas: - rumah tidak terbeli - utang pinjol buat,rajin    rumah tidak terbeli   utang pinjol buat kebutuhan sehari hari   beras telur minyak goreng tidak terjangkau   burned out karena merasa tidak dihargai kerja kerasnya underpaid dan overwork  santai lambat dan malas    rumah tidak terbeli   utang pinjol buat,rajin rumah terbeli utang pinjol kebutuhan sehari beras telur minyak goreng terjangkau burned out dihargai kerja kerasnya underpaid overwork santai lambat malas rumah terbeli utang pinjol,rajin rumah beli utang pinjol butuh hari beras telur minyak goreng jangkau burned out harga kerja keras underpaid overwork santai lambat malas rumah beli utang pinjol,"['rajin', 'rumah', 'beli', 'utang', 'pinjol', 'butuh', 'hari', 'beras', 'telur', 'minyak', 'goreng', 'jangkau', 'burned', 'out', 'harga', 'kerja', 'keras', 'underpaid', 'overwork', 'santai', 'lambat', 'malas', 'rumah', 'beli', 'utang', 'pinjol']"
1798083549763101100,Tue Jun 04 20:04:59 +0000 2024,57,Miris &amp; menyedihkan melihat hsl audit BPK terhadap perusahaan BUMN PT Indofarma salah satu penyebab kerugian ada tarik utang pinjol lha bukannya BUMN punya bank sndr knp hrs pinjol pantas aja smp ga mampu bayar karyawan... Angel Wes angel tuturane https://t.co/MqC8R7rE5g https://t.co/GASyQLQQ3v,1798083549763101100,https://pbs.twimg.com/media/GPQTdEzbQAAPB6i.jpg,,in,,9,17,44,https://x.com/AntoniusCDN/status/1798083549763101100,4184979312,AntoniusCDN,miris &amp; menyedihkan melihat hsl audit bpk terhadap perusahaan bumn pt indofarma salah satu penyebab kerugian ada tarik utang pinjol lha bukannya bumn punya bank sndr knp hrs pinjol pantas aja smp ga mampu bayar karyawan... angel wes angel tuturane https://t.co/mqc8r7re5g https://t.co/gasyqlqq3v,miris  amp  menyedihkan melihat hsl audit bpk terhadap perusahaan bumn pt indofarma salah satu penyebab kerugian ada tarik utang pinjol lha bukannya bumn punya bank sndr knp hrs pinjol pantas aja smp ga mampu bayar karyawan    angel wes angel tuturane,miris amp menyedihkan hsl audit bpk perusahaan bumn pt indofarma salah penyebab kerugian tarik utang pinjol lha bumn bank sndr knp hrs pinjol smp ga bayar karyawan angel wes angel tuturane,miris amp sedih hsl audit bpk usaha bumn pt indofarma salah sebab rugi tarik utang pinjol lha bumn bank sndr knp hrs pinjol smp ga bayar karyawan angel wes angel tuturane,"['miris', 'amp', 'sedih', 'hsl', 'audit', 'bpk', 'usaha', 'bumn', 'pt', 'indofarma', 'salah', 'sebab', 'rugi', 'tarik', 'utang', 'pinjol', 'lha', 'bumn', 'bank', 'sndr', 'knp', 'hrs', 'pinjol', 'smp', 'ga', 'bayar', 'karyawan', 'angel', 'wes', 'angel', 'tuturane']"
1797884520043295133,Tue Jun 04 06:54:07 +0000 2024,8,halo tolong dong yang mau dm baca dulu ini sama thread dibawahnya ada juga. klo mau lihat penagihan dll ad di pinned thread scroll aja lengkap. oya btw sekarang gw udah masuk bulan ke-13 galbay pinjol. tolong punten soalnya capek balesin yg itu2 aja,1797884520043295133,,,in,"San Francisco, CA",0,0,0,https://x.com/keluhkesahcaca/status/1797884520043295133,1582096523139350529,keluhkesahcaca,halo tolong dong yang mau dm baca dulu ini sama thread dibawahnya ada juga. klo mau lihat penagihan dll ad di pinned thread scroll aja lengkap. oya btw sekarang gw udah masuk bulan ke-13 galbay pinjol. tolong punten soalnya capek balesin yg itu2 aja,halo tolong dong yang mau dm baca dulu ini sama thread dibawahnya ada juga  klo mau lihat penagihan dll ad di pinned thread scroll aja lengkap  oya btw sekarang gw udah masuk bulan ke  galbay pinjol  tolong punten soalnya capek balesin yg itu aja,halo dm baca thread dibawahnya klo lihat penagihan ad pinned thread scroll lengkap oya gw udah masuk galbay pinjol punten capek balesin,halo dm baca thread bawah klo lihat tagih ad pinned thread scroll lengkap oya gw udah masuk galbay pinjol punten capek balesin,"['halo', 'dm', 'baca', 'thread', 'bawah', 'klo', 'lihat', 'tagih', 'ad', 'pinned', 'thread', 'scroll', 'lengkap', 'oya', 'gw', 'udah', 'masuk', 'galbay', 'pinjol', 'punten', 'capek', 'balesin']"
1795635575925653742,Wed May 29 01:57:37 +0000 2024,8,Masuk? #zonauang,1795635575925653742,,,in,start 08:00 - sleepð¤,0,0,0,https://x.com/bnrbgt/status/1795635575925653742,1616271314578460673,bnrbgt,masuk? #zonauang,masuk   zonauang,masuk zonauang,masuk zonauang,"['masuk', 'zonauang']"
1592323675197681665,Tue Nov 15 01:08:42 +0000 2022,15768,breaking news : ratusan mahasiswa IPB diduga terjerat pinjol total dana bergulir ditaksir mencapai angka miliyar. saat ini pihak kampus tengah melakukan upaya-upaya bantuan hukum.,1592323675197681665,,,in,"Kota Bengkulu, Indonesia",1107,577,2994,https://x.com/direktoridosen/status/1592323675197681665,1901591046,direktoridosen,breaking news : ratusan mahasiswa ipb diduga terjerat pinjol total dana bergulir ditaksir mencapai angka miliyar. saat ini pihak kampus tengah melakukan upaya-upaya bantuan hukum.,breaking news   ratusan mahasiswa ipb diduga terjerat pinjol total dana bergulir ditaksir mencapai angka miliyar  saat ini pihak kampus tengah melakukan upaya upaya bantuan hukum,breaking news ratusan mahasiswa ipb diduga terjerat pinjol total dana bergulir ditaksir mencapai angka miliyar kampus upaya upaya bantuan hukum,breaking news ratus mahasiswa ipb duga jerat pinjol total dana gulir taksir capai angka miliyar kampus upaya upaya bantu hukum,"['breaking', 'news', 'ratus', 'mahasiswa', 'ipb', 'duga', 'jerat', 'pinjol', 'total', 'dana', 'gulir', 'taksir', 'capai', 'angka', 'miliyar', 'kampus', 'upaya', 'upaya', 'bantu', 'hukum']"
1796058615683371084,Thu May 30 05:58:37 +0000 2024,4,Bukannya gamau dideketin trauma sama yang masih punya urusan dengan pinjol,1796058615683371084,,,in,Karawang,0,2,0,https://x.com/Lxngga/status/1796058615683371084,964497086958809088,Lxngga,bukannya gamau dideketin trauma sama yang masih punya urusan dengan pinjol,bukannya gamau dideketin trauma sama yang masih punya urusan dengan pinjol,gamau dideketin trauma urusan pinjol,gamau dideketin trauma urus pinjol,"['gamau', 'dideketin', 'trauma', 'urus', 'pinjol']"
1797224830410100736,Sun Jun 02 11:12:50 +0000 2024,6,Intinya yang belum pernah pinjol jangan pernah pake pinjol ! Yang sudah pake pinjol beranikan dirimu untuk galbay ! Sebelum kau hancur !,1797224855139664345,,solusipinjoll,in,"Bandung, Jawa Barat",0,1,2,https://x.com/solusipinjoll/status/1797224855139664345,1382794203432853507,solusipinjoll,intinya yang belum pernah pinjol jangan pernah pake pinjol ! yang sudah pake pinjol beranikan dirimu untuk galbay ! sebelum kau hancur !,intinya yang belum pernah pinjol jangan pernah pake pinjol   yang sudah pake pinjol beranikan dirimu untuk galbay   sebelum kau hancur,intinya pinjol pake pinjol pake pinjol beranikan dirimu galbay kau hancur,inti pinjol pake pinjol pake pinjol rani diri galbay kau hancur,"['inti', 'pinjol', 'pake', 'pinjol', 'pake', 'pinjol', 'rani', 'diri', 'galbay', 'kau', 'hancur']"
1797906490331975857,Tue Jun 04 08:21:25 +0000 2024,2,Congrats!! Boleh kirim E-wallet nya ke dm aku ya @SilaKim6 @alvchive https://t.co/jDBqXA4MHf,1797906490331975857,https://pbs.twimg.com/media/GPNya90aQAA_iv8.jpg,,in,Her public note,0,3,0,https://x.com/rebibillyhills/status/1797906490331975857,1486223228435853319,rebibillyhills,congrats!! boleh kirim e-wallet nya ke dm aku ya @silakim6 @alvchive https://t.co/jdbqxa4mhf,congrats   boleh kirim e wallet nya ke dm aku ya,congrats kirim e wallet dm,congrats kirim e wallet dm,"['congrats', 'kirim', 'e', 'wallet', 'dm']"
1556472729603166210,Mon Aug 08 02:49:51 +0000 2022,4695,Penyakit lama. Klo saya blh tebak kamu daftar JENIUS dan Pinjol yg tiba2 nagih kamu itu Kredit Pintar? Bener ngga?,1556472729603166210,,,in,,394,167,1912,https://x.com/Partono_ADjem/status/1556472729603166210,830258717341806592,Partono_ADjem,penyakit lama. klo saya blh tebak kamu daftar jenius dan pinjol yg tiba2 nagih kamu itu kredit pintar? bener ngga?,penyakit lama  klo saya blh tebak kamu daftar jenius dan pinjol yg tiba nagih kamu itu kredit pintar  bener ngga,penyakit klo blh tebak daftar jenius pinjol nagih kredit pintar bener ngga,sakit klo blh tebak daftar jenius pinjol nagih kredit pintar bener ngga,"['sakit', 'klo', 'blh', 'tebak', 'daftar', 'jenius', 'pinjol', 'nagih', 'kredit', 'pintar', 'bener', 'ngga']"
1795379900238766129,Tue May 28 09:01:39 +0000 2024,9,Bad financial decision: - Pinjol - Pake paylater ugal an - Thrifting tapi gak nawar - Pinjemin uang ke keluarga - Pinjemin uang ke temen - Masuk Sephora - Beli konten trakteer ato G-Drive Lanjutin kalo ada yang lain ,1795379900238766129,,,in,Jakarta,0,2,2,https://x.com/brenbrndn/status/1795379900238766129,2262816079,brenbrndn,bad financial decision: - pinjol - pake paylater ugal an - thrifting tapi gak nawar - pinjemin uang ke keluarga - pinjemin uang ke temen - masuk sephora - beli konten trakteer ato g-drive lanjutin kalo ada yang lain ,bad financial decision    pinjol   pake paylater ugal an   thrifting tapi gak nawar   pinjemin uang ke keluarga   pinjemin uang ke temen   masuk sephora   beli konten trakteer ato g drive lanjutin kalo ada yang lain,bad financial decision pinjol pake paylater ugal an thrifting gak nawar pinjemin uang keluarga pinjemin uang temen masuk sephora beli konten trakteer ato g drive lanjutin,bad financial decision pinjol pake paylater ugal an thrifting gak nawar pinjemin uang keluarga pinjemin uang temen masuk sephora beli konten trakteer ato g drive lanjutin,"['bad', 'financial', 'decision', 'pinjol', 'pake', 'paylater', 'ugal', 'an', 'thrifting', 'gak', 'nawar', 'pinjemin', 'uang', 'keluarga', 'pinjemin', 'uang', 'temen', 'masuk', 'sephora', 'beli', 'konten', 'trakteer', 'ato', 'g', 'drive', 'lanjutin']"
1797383806502183202,Sun Jun 02 21:44:27 +0000 2024,10,Yeuhhhhhhh LOGIKANYA TIDAK DI PAKAI!!! INCOME DIA GEDE NGAPAIN MINTA LO BUAT PINJAL PINJOL?!!!!! Dari situ aja udah jelas kalo income dia yang segitu cuman halu2! ,1797383806502183202,,,in,"Karawang Timur, Indonesia",0,3,0,https://x.com/Setobeli_Mungil/status/1797383806502183202,1682762385403285504,Setobeli_Mungil,yeuhhhhhhh logikanya tidak di pakai!!! income dia gede ngapain minta lo buat pinjal pinjol?!!!!! dari situ aja udah jelas kalo income dia yang segitu cuman halu2! ,yeuhhhhhhh logikanya tidak di pakai    income dia gede ngapain minta lo buat pinjal pinjol       dari situ aja udah jelas kalo income dia yang segitu cuman halu,yeuhhhhhhh logikanya pakai income gede ngapain lo pinjal pinjol situ udah income segitu cuman halu,yeuhhhhhhh logika pakai income gede ngapain lo pinjal pinjol situ udah income segitu cuman halu,"['yeuhhhhhhh', 'logika', 'pakai', 'income', 'gede', 'ngapain', 'lo', 'pinjal', 'pinjol', 'situ', 'udah', 'income', 'segitu', 'cuman', 'halu']"
1796524243947290987,Fri May 31 12:48:52 +0000 2024,7,Sanjaya ikut pamer foto KTP. NIK dan alamat disensor khawatir disalahgunakan ke pinjol. #OCsbase #OC #DaindrawsOC #artidn https://t.co/r61sjdw76F,1796524243947290987,https://pbs.twimg.com/media/GO6IeGnagAAr8TY.jpg,,in,,0,0,2,https://x.com/daindraws/status/1796524243947290987,1642976177194434560,daindraws,sanjaya ikut pamer foto ktp. nik dan alamat disensor khawatir disalahgunakan ke pinjol. #ocsbase #oc #daindrawsoc #artidn https://t.co/r61sjdw76f,sanjaya ikut pamer foto ktp  nik dan alamat disensor khawatir disalahgunakan ke pinjol   ocsbase  oc  daindrawsoc  artidn,sanjaya pamer foto ktp nik alamat disensor khawatir disalahgunakan pinjol ocsbase oc daindrawsoc artidn,sanjaya pamer foto ktp nik alamat sensor khawatir disalahgunakan pinjol ocsbase oc daindrawsoc artidn,"['sanjaya', 'pamer', 'foto', 'ktp', 'nik', 'alamat', 'sensor', 'khawatir', 'disalahgunakan', 'pinjol', 'ocsbase', 'oc', 'daindrawsoc', 'artidn']"
1798129530735096047,Tue Jun 04 23:07:42 +0000 2024,10,Kehadiran Jalan Trans-Papua tdk saja memberi kemudahan dlm mobilitas manusia jasa dan barang tetapi juga manfaat secara ekonomi telah dirasakan oleh masyarakat Papua. Demi pemerataan dan perwujudan keadilan #TumpasKSTPelanggarHAM Bayar 2jt Mbappe Luhut Pinjol https://t.co/qz9ESErnul,1798129530735096047,https://pbs.twimg.com/media/GPQ9R3vbcAAt8L1.jpg,,in,,1,4,10,https://x.com/Nidyna10/status/1798129530735096047,1710309382293004288,Nidyna10,kehadiran jalan trans-papua tdk saja memberi kemudahan dlm mobilitas manusia jasa dan barang tetapi juga manfaat secara ekonomi telah dirasakan oleh masyarakat papua. demi pemerataan dan perwujudan keadilan #tumpaskstpelanggarham bayar 2jt mbappe luhut pinjol https://t.co/qz9esernul,kehadiran jalan trans papua tdk saja memberi kemudahan dlm mobilitas manusia jasa dan barang tetapi juga manfaat secara ekonomi telah dirasakan oleh masyarakat papua  demi pemerataan dan perwujudan keadilan  tumpaskstpelanggarham bayar jt mbappe luhut pinjol,kehadiran jalan trans papua tdk kemudahan dlm mobilitas manusia jasa barang manfaat ekonomi dirasakan masyarakat papua pemerataan perwujudan keadilan tumpaskstpelanggarham bayar jt mbappe luhut pinjol,hadir jalan trans papua tdk mudah dlm mobilitas manusia jasa barang manfaat ekonomi rasa masyarakat papua perata wujud adil tumpaskstpelanggarham bayar jt mbappe luhut pinjol,"['hadir', 'jalan', 'trans', 'papua', 'tdk', 'mudah', 'dlm', 'mobilitas', 'manusia', 'jasa', 'barang', 'manfaat', 'ekonomi', 'rasa', 'masyarakat', 'papua', 'perata', 'wujud', 'adil', 'tumpaskstpelanggarham', 'bayar', 'jt', 'mbappe', 'luhut', 'pinjol']"
